image_name,DATE,DATE_CONFIDENCE,CITY,CITY_CONFIDENCE,STATE,STATE_CONFIDENCE,ZIP,ZIP_CONFIDENCE
f2070_11.png,10-3-89,0.682,"HYATTSVILLE, MD",0.363,,0.65,20784,
f0133_23.png,"08/06/89
New Port",0.825,,,"Richey, FL.",0.173,34655,
f0502_09.png,,,,,,,,
f1107_44.png,8-23-89,0.174,"Youngsville, N.C.",0.0,,,,
f1792_12.png,9-21-89,0.988,CORINSVILLE,0.989,IL.,0.989,62234,0.989
f1185_47.png,"Aug. 22, 198",0.853,BROCKTON,0.986,MASS.,0.985,02402,0.678
f0147_13.png,,,,,,,,
f0578_14.png,8/11/89,0.907,Los Angeles,0.874,Ca.,0.906,90034,0.118
f0423_04.png,08/18/1989,0.995,QUPress,0.995,CA.,0.995,90630,0.954
f1373_33.png,8/29/89,0.909,HANOVER,0.994,MA,0.994,02339,0.994
f0571_24.png,08/11/89,0.989,PORTLAND,0.989,OR,0.989,97212.,0.989
f0484_46.png,"August 9, 198",0.862,"Anchorage, Alaska",0.885,,0.902,99502,
f1513_07.png,9-18-89,0.882,Aberdeen,0.895,S .,0.611,39130,0.886
f0727_27.png,8-17-89,0.987,WILLIAMSPORT,0.987,PA,0.309,17701,0.108
f0973_47.png,8-23-89,0.973,Bladenboro,0.983,N.C.,0.981,28320,0.452
f1498_08.png,09/17/89,0.991,Ville Platte,0.99,Louisiana,0.991,70586,0.928
f1179_01.png,8/22/89,0.79,manchester,0.986,OF,0.985,06040,0.773
f0960_13.png,,,,,,,,
f0080_14.png,08/07/89,0.862,PEMBROKE,0.363,"PINes- FL,",0.119,33026,0.313
f0330_09.png,8/8/89,0.96,DOYLESTOWN,0.981,OH,0.98,44230,0.363
f0813_02.png,8/22/89,0.977,NAZARETH,0.984,PA,0.986,18064,0.984
f0339_11.png,08/05/89,0.815,Stockbridge,0.825,Ga.,0.794,30281,
f0740_43.png,,,,,,,,
f1460_02.png,9/1/89,0.995,Twin Falls,0.994,Zacho,0.995,83301,0.995
f1714_49.png,"Sept 15, 1909",0.0,Co,0.117,,0.011,80226,
f0223_49.png,"8
8
89",0.976,Seattle,0.995,wa,0.995,98177,0.995
f0900_42.png,,,,,,,,
f1915_00.png,9/18/89,0.36,PRESCOTT,0.975,AZ,0.286,86302,
f0262_15.png,8-5-89,0.803,"Brooksville,",0.824,Fl.,0.27,34614,
f0324_42.png,Hug 89,0.962,Caldwell,0.976,Id.,0.977,83605,0.966
f1370_48.png,09/04/1989,0.923,Arlington,0.95,VA,0.948,22202,0.886
f1156_23.png,8/24/89,0.72,"MARION,",0.7,Ky.,0.236,42064,
f0701_21.png,8/13/89,0.995,"Chula vista,",0.794,Ca.,0.992,92011,
f0002_01.png,8-3-89,0.986,"MINDEN CITY
mi",0.973,,0.508,48456,
f1058_32.png,"AUG. 24,1989",0.995,LOUISA,0.995,VA.,0.995,23093,0.173
f0566_02.png,Aug. 10. 1989,0.255,Honolulu,0.941,HI,0.944,96816,0.942
f1861_26.png,,,,,,,,
f2032_22.png,,,,,,,,
f1286_47.png,8.26-89,0.949,Washington NC,0.363,,,27814,0.644
f0124_11.png,08/09/89,0.303,LOS ANGELES,0.567,CA.,0.745,90034,0.242
f0412_26.png,"aug 11,89",0.995,"Roseville, Ca",0.952,,0.989,95678,
f0729_08.png,8/17/89,0.391,,,,,,
f0449_22.png,5,0.119,"AUG 89
STPETERSBURG, FL 33733",0.0,,,,
f0294_18.png,8-09-89,0.984,"GEORGETOWN,",0.986,CA.,0.59,95634,
f0720_38.png,,,,,,,,
f1805_13.png,"Sept. 21, 198 9",0.21,Ottumwa,0.973,Ia,0.975,52501,0.961
f1681_44.png,09-17-89,0.995,PHOENIX,0.995,,0.995,85037,0.994
f1191_18.png,,,,,,,,
f0101_44.png,08/07/89,0.99,Greenback,0.992,TN,0.857,37142,
f1096_05.png,8/26/89,0.947,Norfolk,0.978,Va.,0.306,23504,
f2092_41.png,9-16-89,0.912,AVAlon,0.94,miss,0.929,38912,0.528
f1619_37.png,09/15/89,0.302,Grapevine,0.917,TX /,0.907,7605,
f0644_19.png,8/17/89,0.908,Philadelphia,0.943,PA,0.45,19146,
f1148_23.png,"August 23,1987",0.888,"Derry
NH",0.907,,0.408,03038,
f0476_07.png,8/9/89,0.803,"No. Hollywood,",0.1,CA,0.397,91601,0.047
f0424_27.png,8/9/89,0.816,EL CERRITO,0.747,CA,0.252,94530,
f1586_22.png,"09/18/89
Rio Grande City,",0.072,,,,,Tx. 78582,0.083
f0312_43.png,"08-10-89
Pocatello",0.098,,,IO,0.935,83204,0.927
f1551_34.png,9-15-89,0.314,Palestine,0.988,Texas,0.477,7580 1,0.003
f1488_27.png,09/13/89,0.742,Kennedale,0.782,Tx,0.165,76060,
f0614_14.png,08-15-89,0.291,Wyoming,0.314,,,,
f1572_14.png,09-20-89,0.363,Houston,0.973,TX,0.304,77092,
f0526_22.png,08/09/89,0.985,"LAS VEGAS ,",0.383,NV,0.162,89121,
f0363_43.png,"aug 11,1989 Van Nuys Ca 91411",0.0,,,,,,
f1952_17.png,,,,,,,,
f0806_09.png,8/18/89,0.584,Newport,0.989,PA,0.989,17074,0.989
f0092_16.png,8/3/89,0.088,MILFORD,0.927,MI,0.934,48042,0.584
f0947_41.png,8- 74-89,0.995,NORWALK,0.995,CT,0.995,06851,0.995
f1885_29.png,09-21-89,0.983,Racine,0.986,WI,0.986,53404,0.985
f0769_14.png,08/12/89,0.989,CAMDEN,0.989,N.J.,0.989,08105,0.989
f0036_39.png,8/3/89,0.061,,,,,,
f0667_05.png,8-17-89,0.363,Salisbury,0.812,Md,0.252,21801,
f0063_38.png,08-02-89,0.967,HARPER,0.974,"WOODS, Mi",0.948,48225,0.34
f1657_06.png,09-19-89,0.964,Geneva,0.983,NE,0.983,68361,0.682
f0604_11.png,8-15-1989,0.489,Willow Grove,0.492,PA,0.493,19198,
f1780_04.png,09-21-89,0.886,ST. Louis,0.872,Mo.,0.887,63114,0.363
f1702_13.png,9/18/89,0.421,Cody,0.988,Wy,0.988,82414,0.988
f0367_33.png,8-5-89,0.951,Clearwater,0.995,7L.,0.995,34621,0.995
f0816_18.png,08/28/1989,0.74,Williamsville,0.81,New York,0.342,14221,0.609
f0492_08.png,8-10-89,0.98,"Lakewood,",0.982,CA,0.37,90712,
f1543_08.png,9-18-89,0.991,BiloXi,0.992,Miss,0.992,39531,0.862
f0028_05.png,08-05-1989,0.314,Brunswick,0.987,Ohio,0.987,44212,0.986
f1624_03.png,9/16/89,0.377,,,,,,
f0722_29.png,08/17/89,0.589,READING -,0.327,PA -,0.282,19607,
f0937_01.png,8-23-89,0.994,CRANSTON,0.994,RI O2920,0.682,,
f2037_06.png,09/25/89,0.99,BEMIDJI,0.99,MN,0.985,56601,
f1384_42.png,"Sept-9, 19",0.948,"alpharetta, Sa",0.949,/,0.953,3020,
f1201_49.png,8/23/89,0.923,"SHELTON,",0.932,Cf.,0.932,06484,0.926
f1411_01.png,9 Sep. 1989,0.994,"Providence,",0.995,R.I.,0.995,02905,0.995
f1240_01.png,/24/89,0.99,Phila.,0.992,PA.,0.992,19151,0.509
f1399_06.png,09/01/89,0.979,WASHINGTON,0.674,DC,0.957,20817,0.477
f0296_20.png,8-10-89,0.495,,,Sacramento Ca,0.34,95841,0.825
f0173_00.png,8-9- 89 W.,0.268,"COVINA, CA 9179)",0.362,,,,
f0021_34.png,8/5/89,0.995,Troy,0.995,Ohio,0.995,45373,0.995
f1443_09.png,9/18/89,0.413,Port . Edwards,0.934,", Wi .",0.236,54469,
f1919_17.png,"SEPT: 11,1989",0.252,LAURENCE,0.73,KS,0.74,66049,0.735
f1530_18.png,09/18/89,0.827,FLOWER,0.852,MOUND,0.856,TX 75025,0.585
f1424_45.png,09/21/89,0.956,"SEDALIA,",0.961,Missouri,0.958,65301,0.96
f0477_46.png,august 08-07-1989,0.0,,,,,,
f0786_07.png,8-7-89,0.98,Pembroke Pines,0.962,FL.,0.972,33024,0.084
f1832_47.png,09-16-89,0.993,AMARIllo,0.994,TX,0.994,79109,0.994
f1553_24.png,"9-17-89
GAUTIER,",0.233,,,MS.,0.617,39553,
f1357_25.png,,,,,,,,
f0541_47.png,08/09/89,0.363,NAPA,0.983,Ca,0.983,94559,0.982
f1259_08.png,8-29.89,0.968,Oxford,0.982,NC,0.963,27565,
f0829_00.png,,,,,,,,
f0455_26.png,08/08/89,0.952,Seattle,0.99,WA,0.99,98105,0.99
f0674_44.png,08-11-89,0.606,LANCASTER,0.985,CA,0.308,93535,
f1466_48.png,,,,,,,,
f0908_25.png,,,,,FL,0.0,32312,
f0574_03.png,08/09/89,0.392,,,,,,
f1018_07.png,08-24.89,0.882,MARSHALL,0.975,N.C.,0.974,28153,0.975
f0325_17.png,8/10/89,0.962,LOS ANGELES,0.174,CA.,0.098,90033,
f1371_21.png,08/30/89,0.293,Fairfax,0.953,VA,0.952,22031,0.589
f2054_13.png,"Sept. 23, 1989
Coon",0.17,"Rapids, Minn",0.436,,0.86,55433,
f2012_46.png,9-25-89,0.995,EFFINGHAM,0.995,Ks.,0.972,66023,
f1855_37.png,"Sept. 18,1989",0.986,Cheyenne,0.988,WY.,0.988,82007,0.987
f0172_40.png,,,,,,,,
f1545_40.png,9-19-89,0.282,mager,0.984,ms.,0.985,39111,0.985
f0863_41.png,8-21-89,0.669,Alexandria,0.982,IN.,0.981,46001,0.465
f1035_22.png,"1- 23 - 8,9",0.464,PITTSFORD,0.281,NEW YORK,0.142,14534,
f0637_21.png,8-16-89,0.989,CANONSBURG,0.99,PA,0.989,153.7,0.989
f0639_24.png,"June 30, 1989",0.322,South Gate,0.169,CA,0.271,90280,
f0284_34.png,"Aug 10, 89",0.994,Salem,0.995,Or,0.995,91301,0.995
f0970_15.png,"Greensboro,",0.157,,,NC,0.06,21406,
f1160_23.png,8/25/89,0.988,AlexANDRiA,0.988,VIRGINIA,0.988,22307,0.987
f0249_46.png,8/9/89,0.987,Spokane,0.988,Wa,0.988,99208,0.987
f0762_20.png,,,YUCAIPA,0.995,CA,0.995,92399,0.995
f0149_15.png,8/9/89,0.985,Church Hill,0.983,,,37642,0.644
f0040_25.png,8/3/89,0.353,Chardon,0.995,OH,0.995,44024,0.995
f1422_18.png,09-22-89,0.825,Cottage Hills,0.829,IL,0.09,,
f1141_12.png,8/23/89,0.99,Forestport,0.22,N.Y.,0.048,13338,
f0190_12.png,,,,,,,,
f1795_30.png,09-22-89,0.587,Winter,0.988,WI,0.988,54896,0.988
f0616_04.png,"Aug. 13,1989 North",0.501,Pole,0.975,Alaska,0.973,99705,0.963
f0958_28.png,8- 23-89,0.084,"BARRE,",0.454,VERMONT,0.426,05641,0.074
f0012_39.png,7/3/89,0.325,Cheboygan,0.939,mi:,0.939,49721,0.301
f0272_13.png,8-5-89,0.875,CAPECORAL,0.885,", FL",0.862,33914,
f1114_07.png,8/26/89,0.994,Kingstree,0.994,S.C.,0.994,21556,0.993
f1319_00.png,8/22/89,0.875,E. SANDWICH,0.856,MA,0.884,02537,0.879
f1304_45.png,08 28/89,0.888,Louisville,0.923,Ky.,0.923,40216,0.923
f0176_30.png,8/11/89,0.995,WEST HILLS,0.987,CA,0.987,91304,
f0257_46.png,8/12/89,0.978,Ft. Walton Beh.,0.498,F1,0.81,37548,
f0869_20.png,08-22-89,0.951,"VEE DHAM,",0.677,MA,0.171,02192,
f1546_05.png,09-17-89,0.674,Tupelo,0.984,Ms,0.984,38801,0.984
f0216_26.png,08-04-89,0.995,Valdosta,0.995,GA,0.995,31602,0.988
f1721_26.png,9-16-89,0.906,JAY,0.99,OK,0.99,74346,0.118
f0302_47.png,8-8-89,0.594,Warren,0.987,Ohio,0.987,44481,0.374
f1933_13.png,,,,,,,,
f1728_02.png,9/18/89,0.985,Orem,0.985,UT,0.985,84057,0.985
f1609_27.png,9/16/89,0.483,CARISbad,0.993,NM,0.908,88220,
f0952_49.png,"AUG. 23,1989",0.987,ROCHESTER,0.988,N.Y.,0.986,14626,0.495
f1567_20.png,09/18/89,0.679,GretNA,0.274,LA,0.983,70056,0.981
f1853_42.png,09/19/89,0.966,MESA,0.983,AZ,0.982,85210,0.981
f1086_15.png,,,,,,,,
f1469_25.png,9/16/89,0.989,Dallas,0.995,TX75239,0.989,,
f1560_15.png,9-18-89,0.976,LAS CRUCES,0.954,N.M.,0.669,88004,
f1997_00.png,09-17-89,0.855,WIGGINS,0.861,MS,0.862,39577,0.861
f0520_25.png,8-9-89,0.821,SAN JOSE,0.776,CA,0.823,95132,0.17
f0697_31.png,8-17-89,0.987,BRADFORD,0.444,PA.,0.173,16701,0.022
f2009_39.png,,,,,,,,
f1474_13.png,09-15-89,0.237,GARLAND,0.786,TX,0.777,75044,0.231
f0896_44.png,,,,,,,,
f1145_39.png,8/23/59,0.907,airtiel,0.912,CT.,0.287,06430,
f0420_19.png,8/9/89,0.319,Brewster,0.975,WA,0.978,98812,0.976
f1426_27.png,09/21/89,0.88,AMES,0.952,IA,0.952,50010,0.937
f0809_16.png,,,,,,,,
f0093_24.png,"Aug 5,1989",0.989,"GENEVA
AL",0.989,-2202,0.474,36340,
f1281_28.png,8/23/89,0.908,"Louisville,",0.304,"Ky,",0.526,40206,0.075
f0318_44.png,08-06-89,0.977,EAST DETROIT,0.987,Mich,0.988,48021,
f1774_40.png,9- 15- 89,0.903,"NORMAN,",0.936,OKLAHOMA,0.939,73012,0.814
f0205_15.png,08/04/89,0.99,Massillon,0.992,8h10,0.991,44646,0.673
f1929_04.png,8.22.89,0.403,WEST WINFIELD,0.969,N. Y.,0.973,13491,0.679
f0357_21.png,8-10-89,0.995,WALNUT,0.995,CREEK,0.995,CAG4 598,0.994
f1441_43.png,9/20/89,0.99,"INDEPENDENCE,",0.991,MO,0.108,64055,
f0584_22.png,08/14/89,0.912,HILO,0.923,HI,0.923,96720,0.92
f1358_13.png,9-1-89,0.987,LAURINBURG,0.988,NC,0.986,28352,0.37
f0380_37.png,08-05-89,0.933,KNOXVILLE,0.993,IN.,0.993,37921,0.073
f1381_00.png,9-6-89,0.981,ROMEOUILLE,0.985,FLL,0.23,60441,
f1077_48.png,8-22-89,0.214,NEWARK VALLEY,0.924,NY,0.264,13817,
f1927_01.png,"AUG. 26, 1989",0.891,"HAMBURG,",0.927,N.Y.,0.15,14075,
f0311_48.png,8/9/89,0.989,Idaho,0.99,Falls ID,0.989,83401,0.175
f1875_21.png,09-21-89,0.759,Thayer,0.825,Missouri,0.808,65791,0.78
f0233_14.png,"AUG. 5,",0.256,'89 TAMPA,0.74,FL,0.682,33621,
f0845_22.png,08.14.89,0.991,Battumore,0.993,", Md.",0.952,21205,
f0083_09.png,,,,,,,,
f1463_23.png,7-89,0.993,marion,0.993,nc,0.993,28152,0.711
f1957_41.png,"Sept. 21,1989",0.993,"Fond du Lac
WI",0.929,,,54935,0.254
f0819_13.png,,,,,,,,
f0602_16.png,08/11/89,0.944,POWAY,0.948,CA,0.948,92064,0.946
f0942_17.png,8/22/89,0.987,NANTUCKET,0.988,MA,0.363,02554,0.174
f0108_12.png,"8-8-89
REDONDO",0.229,"BEACH,",0.68,CA.,0.265,90277,
f0543_19.png,08-10-89,0.398,"Milpitas, CA.",0.862,,0.886,95035,
f0771_13.png,"A49,16.1989",0.99,Philadelphia,0.992,Penna,0.99,19116,0.255
f1865_30.png,17 SEPT. 89,0.99,PHOENIX,0.992,AZ,0.992,85015,0.99
f0418_21.png,"AUGUST 9,1989 VANNUYS",0.248,,,CA,0.894,91411,0.333
f1937_04.png,8-23-89,0.975,Crystal Lake,0.98,Il.,0.505,60014,
f0340_05.png,8-5-89,0.98,Riverdale,0.983,GA.,0.321,30174,
f0263_31.png,St. Petersburg 08-10-89,0.627,,,F1.,0.994,33712,0.994
f0999_29.png,8- 22-89,0.995,Hudson,0.064,Pa.,0.99,18705,0.995
f1087_32.png,8/25/89,0.99,"Bowling Green
Ky",0.262,,0.479,42101,
f1105_31.png,AUGUST 24-89,0.78,GLASTONBURY,0.825,CT.,0.526,06033,
f0338_35.png,8-6-89,0.733,"Palm Harbor, Florida",0.118,,,34684,0.084
f0467_18.png,8-7-89,0.664,Cocoa,0.685,Florida,0.256,32922,
f1814_24.png,09-15.89,0.974,Harrison,0.984,Ar.,0.248,72601,0.173
f0364_10.png,"AUG 5,89",0.482,TAMPA FL,0.89,,0.287,33615,
f0428_41.png,8/9/89,0.989,BAY VILLAGE,0.99,OH,0.99,44140,0.99
f0812_32.png,8/24/89,0.986,Waldorf,0.988,Md,0.498,20601,
f1706_39.png,09-16-89,0.68,"Phoenix
AZ.",0.802,,0.743,85032,
f0079_06.png,8/5/89,0.277,,,,,,
f1969_24.png,09-21.89,0.532,"KANSAS CITY,",0.299,MISSOURI,0.736,64116,0.17
f1672_35.png,,,,,,,,
f1734_48.png,9/17/89,0.237,Mesa,0.894,Az,0.908,85208,0.584
f1967_21.png,9/22/89,0.838,Trempealeau,0.858,WI,0.859,54661,0.86
f1123_09.png,8/22/89,0.928,Lynn,0.985,MA,0.985,01904,0.984
f1618_39.png,"SEPT. 17, 1989",0.909,SUMMIT,0.938,MISS,0.911,39666,0.875
f0052_42.png,8/4/89,0.994,"HUBBARD, OHIO",0.272,,,44425,0.266
f1523_03.png,"VERY 14, 1989",0.305,ROANOKE,0.935,Tx,0.925,76262,0.288
f1694_17.png,9-17-89,0.984,"Colome,",0.985,South Dakota,0.142,57528,
f0918_47.png,08-19-89,0.809,Gloria,0.993,,,61603,0.99
f0531_48.png,8/10/89,0.955,Keaau,0.97,Hawaii,0.959,96749,0.958
f1711_35.png,9-16-89,0.995,SiDney,0.995,MT,0.995,59270,0.995
f0525_15.png,,,,,,,,
f0326_35.png,8-8-89,0.745,Washington,0.825,Ga.,0.825,30673,0.817
f0959_27.png,8-22-89,0.995,Chicago,0.995,I11.,0.995,60640,0.995
f0725_46.png,08-18-89,0.989,Marseilles,0.995,Illinois,0.994,61341,
f1068_20.png,8/24/89,0.995,"Franklin,",0.856,N.C.,0.99,28734,
f0636_12.png,8-17-89,0.989,Phila,0.989,Pa,0.926,19143,
f0924_33.png,,,,,,,,
f1877_30.png,09-21-89,0.439,MILWAUKEE,0.976,WISCONSIN,0.319,53226,
f0558_01.png,07-07-89,0.363,DUNNELLON,0.988,FL,0.986,3263,
f0664_26.png,08 16 89,0.99,BALTO,0.991,MD,0.991,21205,0.969
f2024_20.png,9-25.89,0.99,CLAREMORE,0.98,OK,0.14,,
f1516_46.png,9-16.89 Austin,0.071,TX,0.989,,0.937,78757,
f1502_33.png,9-17-89,0.975,Ft.,0.974,worth TX.,0.538,76118,0.093
f0300_24.png,8-11-89,0.988,STRONGSVILLE,0.989,OH,0.989,44136,0.597
f1863_44.png,,,,,,,,
f1480_24.png,"Sept. 18,1989",0.169,Napoleonville,0.989,LA.,0.989,70390,0.989
f1587_05.png,09/16/89 LAKE,0.392,,,CHARLES LA,0.078,70605,
f1375_23.png,9-289,0.978,Hampden,0.148,Me,0.312,04444,0.014
f0464_48.png,,,LARGO,0.774,Fl.,0.777,34644,0.044
f0619_33.png,,,,,,,,
f1705_41.png,,,,,,,,
f0802_22.png,08-20-89,0.986,Greensburg,0.988,Pa.,0.508,1560,
f1611_08.png,9/18/89,0.982,"Leesville,",0.983,Louisiana,0.983,71446,0.967
f0226_08.png,8/8/89,0.585,DELRAY,0.989,BEACH FL,0.986,33446,
f0373_35.png,,,,,,,,
f2087_13.png,10-01-89,0.277,Ogden,0.489,IOWA,0.363,50212,0.363
f1412_36.png,08-28-89,0.995,ATHOL,0.995,MA,0.995,01331,0.995
f1497_28.png,09-15-89.,0.988,"EspaNola,",0.947,N. M.,0.589,81532,
f0177_16.png,,,,,,,,
f1932_09.png,8/25/89,0.957,"NEW CARROLLTON,",0.86,Md.,0.856,20784,
f1130_48.png,08/26/89,0.371,Roanoke,0.967,VA,0.294,24017,
f0295_17.png,08-10-89,0.986,Sacramento,0.988,CA.,0.45,95823,
f0448_39.png,,,JACKSONVILLE,0.995,FL,0.0,32256,
f1766_41.png,9-17-1989,0.987,Omaha,0.09,No.,0.072,68105,
f1059_15.png,08/23/89,0.51,S COTLAND,0.928,CT.,0.954,06264,0.945
f0600_06.png,8.10.89,0.987,BALTIMORE,0.987,MD.,0.32,21224,
f0181_31.png,,,,,,,,
f0567_25.png,8/11/89,0.061,KULA,0.651,HAWAII,0.076,96790,
f1534_32.png,09-18-89,0.089,COLLEGE,0.991,"STATION, TX",0.966,77840,0.989
f0607_27.png,8/12/89,0.99,DALY CITY,0.987,CA,0.99,94014,
f0815_12.png,"AUG. 23,1989",0.97,COLUMBIA,0.988,S.C.,0.497,29033,
f0469_20.png,,,HEMET,0.906,CA,0.995,92343,0.991
f1193_46.png,,,,,,,,
f1159_29.png,,,,,,,,
f1699_42.png,9-16-89,0.846,Greybull,0.862,Wy.,0.276,82426,
f0390_33.png,"Aug. 6, 1980",0.994,"sh.C.H.,",0.99,", 4316",0.868,0,
f0739_42.png,"San
08-14-89",0.065,Dimas CA,0.282,,0.372,91773,
f0212_24.png,08-03-89,0.985,"Detroit, Michigan",0.969,,0.585,48216,
f1779_01.png,9/21/89,0.739,Milwaukee,0.74,"W,",0.738,53207,0.783
f0544_05.png,,,,,,,,
f1073_05.png,8-29-89,0.976,"Campbell,",0.978,NY,0.483,14821,
f0886_40.png,8/19/89,0.995,"BEDFORD,",0.995,"IND,",0.995,47421,
f0266_14.png,08/06/19,0.995,"Columbus, oh.",0.076,,0.134,43220,
f0368_39.png,8/2/89,0.957,BRANDON,0.969,FC,0.971,33511,0.961
f0910_22.png,08-21-89,0.502,Indianapolis,0.957,IN,0.327,46254,
f1704_29.png,9-18-89,0.541,Colorado Springs,0.525,Co,0.542,80909,0.34
f1617_41.png,09-16-89,0.924,Hattiesburg,0.946,ms,0.946,39402,0.923
f0320_41.png,,,,,,,,
f0693_40.png,08/18/89,0.995,CHICAGO,0.995,IL,0.995,60413,0.995
f1438_26.png,9-22-89,0.994,"Independence,",0.995,Yno.,0.995,64055,0.971
f1843_09.png,09/14/89,0.253,Denver,0.99,,,80205,0.989
f0787_21.png,8-12-89,0.988,TAMPA,0.989,FI.,0.989,33612,0.989
f0694_49.png,8-19-1989,0.985,"CHICAGO,",0.988,IL.,0.988,60634,0.288
f0988_45.png,,,,,,,,
f0680_28.png,8-16-89,0.981,"Davisville,",0.982,W.Va.,0.982,23142,0.98
f0333_01.png,8/6/89,0.919,"PRATTVILLE , AL",0.258,,0.597,36067,
f1452_02.png,,,,,,,,
f1732_28.png,09/16/89,0.874,Glendale,0.888,AZ,0.888,85312,0.469
f1920_09.png,"19
1989",0.036,"Layton
Kitch 84046",0.017,,,,
f1164_21.png,8.25-89,0.923,Baldwinsville,0.929,NewYork,0.924,13027,0.519
f1555_23.png,,,,,,,,
f1667_29.png,9-21-89,0.99,Olathe,0.99,Kansas,0.99,66062,0.989
f0202_09.png,8-8-89,0.923,KINGSPORT,0.93,TN.,0.93,37660,0.509
f1769_04.png,9-17-89,0.784,DENVER,0.993,Co.,0.993,80211,0.683
f1125_41.png,08-24-89,0.526,CHAPMANVille,0.869,wv,0.866,25508,0.777
f1972_15.png,09-24.89,0.986,Minnetonka,0.987,Mn,0.987,55343,
f1117_18.png,8-24-89,0.98,FALMOUTH,0.984,MAINE,0.98,04-105,0.976
f0575_25.png,,,,,,,,
f1238_43.png,08/27/89,0.994,Silver Spring,0.857,Md.,0.002,20906,0.003
f0376_05.png,08-09-89,0.538,"modesto,",0.547,CA,0.862,95355,
f0885_39.png,08-19-1989,0.927,"LOS ANGELES, CA.",0.118,,,,
f1010_11.png,08/24/89,0.952,"FARNHAM,",0.961,VA.,0.952,22460,
f1225_06.png,8/25/89,0.931,"HUNTINGTON,",0.95,"W.VA,",0.316,25705,
f0371_24.png,8/5/89,0.978,INTERLACHEN FL,0.984,,0.984,32148,
f1017_30.png,8-24-89,0.932,Whiteville,0.931,NIC,0.237,,
f2085_02.png,10/04/89,0.986,"EAGAN,",0.988,MN.,0.988,55122,0.988
f1195_27.png,"Aug. 23, 1989",0.777,"Farmington,",0.171,MC.,0.081,04938,
f0955_30.png,08/19/89,0.987,PERU,0.987,INDIANA,0.987,46970,0.985
f0016_39.png,8-2-89,0.982,DETROIT,0.984,MICH.,0.254,48203,
f0276_07.png,08/14/89,0.98,Sacramento,0.985,CA,0.985,95841,0.985
f0043_10.png,08-04-89,0.393,"Columbus,",0.948,Ga.,0.27,31909,
f1613_27.png,09-16-89,0.825,Ja JONESBORO,0.973,AR,0.975,72401,0.974
f0389_38.png,08-03-89,0.363,Metamoras,0.936,MI,0.932,48455,0.926
f0668_31.png,08/15/89,0.363,RINGTOWN,0.581,PA,0.363,17967,
f0620_49.png,8-14-89,0.989,Caldwell,0.989,Idaho,0.989,83605,0.989
f1541_40.png,9/17/89,0.118,Boyd,0.957,TX,0.95,76023,0.955
f0287_15.png,8-9-89,0.947,Petaluma,0.951,CA,0.949,94954,0.627
f0289_10.png,"July 5,1989",0.752,"DAYTON, OHIO",0.751,,0.606,45432,
f1356_29.png,8-28.89,0.995,Selma,0.995,N.C.,0.995,27576,0.989
f0832_40.png,8-20-89,0.968,SPARTA,0.974,NS,0.974,07871,0.973
f0666_20.png,7/16/89,0.95,"SOUTHAMPTON,",0.947,PA,0.952,18966,0.67
f1345_41.png,08-21-89,0.968,LYNN,0.985,MA,0.985,01902,0.984
f2026_32.png,9-18.89,0.776,Grand Island,0.396,NE,0.825,68801,0.788
f0280_20.png,"AUG. 9,1989",0.896,"JUNEAU , ALASKA",0.171,,,99803,0.269
f0350_03.png,"AUG 9,1989",0.939,LAS VEGAS,0.363,NV,0.923,89101,
f1204_09.png,8/29/89,0.986,WORCESTER,0.987,MA,0.988,01609,0.988
f0065_00.png,08/02/89,0.386,DUNDEE,0.98,MI,0.98,48131,0.976
f1994_21.png,9-24-89,0.907,Laredo,0.909,Texas,0.909,78044,0.908
f1232_34.png,24 ACK 89,0.989,WASHINGTON,0.015,DC,0.986,20011,
f0154_34.png,08-08-89,0.708,MIAMI FL,0.958,,0.682,33056,
f0183_22.png,8-7-89,0.995,Mableton,0.995,GA.,0.995,30059,0.995
f0892_23.png,8-22-89,0.845,Chelmsford,0.856,MA,0.458,01824,0.304
f1962_12.png,"Sept. 24,1989",0.99,"Knoxville,",0.99,Iowa,0.989,50138,
f0778_20.png,8-12- 89,0.859,WEATHERLY,0.994,PA.,0.907,18255,
f1410_19.png,,,,,,,,
f0964_10.png,08/15/19,0.99,"Wattersburg,",0.99,bad.,0.363,2019,
f1126_06.png,08/24/89,0.897,Barboursville,0.908,W.V.,0.909,25504,0.908
f0489_49.png,8/15/89,0.81,BALTIMORE,0.993,MD,0.993,21213,0.285
f0493_05.png,8-11-89,0.584,GLENDORA,0.987,CA,0.982,91740,0.107
f0426_47.png,8/9/89,0.955,Ingle wood,0.945,CA,0.95,90302,0.363
f0785_26.png,08/11,0.985,OCALA,0.986,FLA,0.986,32671,0.985
f1566_38.png,09/16/89,0.989,Georgetown,0.99,Tx,0.99,78628,0.989
f1898_09.png,09/22/89,0.86,PASADENA,0.869,TX,0.856,72503,0.314
f0652_30.png,08/17/89,0.946,"So. Toms River UJ,",0.825,,,,
f1697_45.png,09/17/89,0.923,Beggs,0.915,OK.,0.264,74421,
f1683_30.png,,,PHOENIX,0.989,A2,0.988,85031,0.001
f0158_20.png,,,Erwin,0.995,Th.,0.995,37650,0.995
f0628_05.png,8/18/89,0.995,PITTSBURGH,0.995,/A.,0.994,15239,0.995
f0395_15.png,8-9-89,0.991,"LAS VEGAS
NV",0.862,,0.99,89120,
f0217_16.png,,,,,,,,
f0414_22.png,8-10-89,0.39,FREMONT,0.955,CA.,0.586,94538,
